,Hotel_Name,Review,Rating,User_Location,Helpful_Votes,Number_Of_Rooms,Review_Title,Trip_Type,Ranking,Price_Range,Contributions,Low_Price_Room,High_Price_Room,B&B_Ranking,Hotel_Ranking,Spec_Lodge_Ranking
406,Villa_Pantheon-Paris_Ile_de_France,"Lobely room, dito bathroom. Perfect location near all sights! of Paris.  We enjoy visiting Paris in this way. Lovely staff, very helpfull when we wanted an extra night. And two separate beds also was no problem at all. Reception is occupied 24/7 so we could check out any time.",5.0,"Rotterdam, The Netherlands",None,59,Beautiful location,Trip type: Travelled with family,"['#300 of 1,868 hotels in Paris']",['US$143 - US$451 (Based on Average Rates for a Standard Room) '],1,143,451,0,300,0
407,Villa_Pantheon-Paris_Ile_de_France,"A very good location for visiting Paris. 3 min walk from the nearest metro station, 20 minutes from Notre Dame. The room was quiet and comfortable. The hotel stuff was very kind and helpful. Good restaurants nearby. Highly recommended.",4.0,"Budapest, Hungary",None,59,"Good location, friendly stuff, clean and cosy room.",,"['#300 of 1,868 hotels in Paris']",['US$143 - US$451 (Based on Average Rates for a Standard Room) '],1,143,451,0,300,0
408,Villa_Pantheon-Paris_Ile_de_France,"Wonderful hotel located very close to the Latin quarter, Notre Dame and the Pantheon. Staff were incredibly friendly and attentive, particularly Ahmed who made us feel welcome from the moment we parked outside. Would highly recommend this place.",5.0,"Oslo, Norway",5,59,"Beautiful, friendly and splendid hotel in Paris, easy to reach by car or public transport, would highly recommend!",Trip type: Travelled as a couple,"['#300 of 1,868 hotels in Paris']",['US$143 - US$451 (Based on Average Rates for a Standard Room) '],6,143,451,0,300,0
409,Villa_Pantheon-Paris_Ile_de_France,Pros:  - Good location ---- 3 min walk from subway  ---- 15 min walk from city center ---- Just far enough so that rooms will quite at night - Room was also good  - Nice breakfast  Cons: - Room was not so big (however it seems to be standard in this area) - Note enough power outlets (not that big deal... ),4.0,,1,59,"Good location, nice room, nice breakfest",Trip type: Travelled on business,"['#300 of 1,868 hotels in Paris']",['US$143 - US$451 (Based on Average Rates for a Standard Room) '],1,143,451,0,300,0
410,Hotel_L_interlude-Paris_Ile_de_France,"located in the beautiful areas of the capital, we recommend visiting Paris during the holiday season because very beautiful light decorations in the streets, we were a little bored by the demonstrations but the hotel staff put us in safety by advising us the tourist sites to visit, good size room and good breakfast",5.0,"New York City, New York",27,43,Central,,"['#533 of 1,868 hotels in Paris']",['US$80 - US$167 (Based on Average Rates for a Standard Room) '],16,80,167,0,533,0
411,Hotel_L_interlude-Paris_Ile_de_France,"We spent 3 nights in this hotel and we are very enthousiastic. Friendly crew, clean rooms. Breakfast was great in a cost breakfast room. Close to metrostation Bizot with nice restaurants in the direct neigbourhood.",5.0,,2,43,Great hotel for a citytrip,,"['#533 of 1,868 hotels in Paris']",['US$80 - US$167 (Based on Average Rates for a Standard Room) '],1,80,167,0,533,0
412,Hotel_L_interlude-Paris_Ile_de_France,"I really recommend this hotel. First of all, the hygiene was so good. The room is cleaned every day. Personnel of the hotel was so helpful. They did what i wanted from them. So I again choose this hotel when I go back to Paris.",5.0,,2,43,.,,"['#533 of 1,868 hotels in Paris']",['US$80 - US$167 (Based on Average Rates for a Standard Room) '],1,80,167,0,533,0
413,Hotel_L_interlude-Paris_Ile_de_France,"We are very happy to recommend the Hotel L'Interlude. Staff very friendly, rooms clean and well appointed. We found the help we received to locate points of interest around Paris was informative and the option of being so close to underground and bus services was a highlight",5.0,"Christchurch, New Zealand",5,43,First Time in France,Trip type: Travelled as a couple,"['#533 of 1,868 hotels in Paris']",['US$80 - US$167 (Based on Average Rates for a Standard Room) '],2,80,167,0,533,0
414,Hotel_L_interlude-Paris_Ile_de_France,The sympathy of all the staff is incredible. The hotel is situated near a metro station so it’s easy to move across Paris. They offer coffee all day and some suits to eat around. I really recommend this place to stay.,5.0,"Ibiza, Spain",69,43,Amazing,Trip type: Travelled as a couple,"['#533 of 1,868 hotels in Paris']",['US$80 - US$167 (Based on Average Rates for a Standard Room) '],144,80,167,0,533,0
415,Citadines_Bastille_Marais_Paris-Paris_Ile_de_France,"This apartment hotel is a good compromise if you plan to spend several days in Paris. I was there for a whole week in August 2020.  Prices were rock bottom due to the coronavirus emergency. I had a sort of studio on an upper floor, ample and quiet. The full kitchen is quite useful if you wish to cook your own dinner with a steak, salad, and cheese, complemented by a bottle of wine, or if you buy some specialty at the local traiteur.  Management schedules only one room service during the week, but you can buy extra room service at affordable prices. Personnel was very helpful.  The location is convenient to reach most sights on foot.",4.0,"Genoa, Italy",184,138,Good choice,,"['#667 of 1,868 hotels in Paris']",['US$124 - US$275 (Based on Average Rates for a Standard Room) '],204,124,275,0,667,0
416,Citadines_Bastille_Marais_Paris-Paris_Ile_de_France,"Chose the Citadines as we wanted to have some kitchen facilities during our stay. Decided on this one as it is a little cheaper than some of the others around the city and the location is great for getting about.   Booked directly on the Citadines website as it was cheaper than going through Booking.com, Trivago etc.  We had a Studio Deluxe room which had twin beds, a kitchenette (including kettle, toaster, fridge, induction hob and dishwasher) and a large balcony.  The room was comfortable and well-maintained. The only fault was the air-con which didn’t seem to be working, meaning the room was warm during the heat wave.  The location is great, in between 2 metro stops and within 5 minutes of 2 supermarkets. We mainly used the Casino supermarket which opens at 8.30 and has fresh",4.0,,74,138,Perfect for a short city break,Trip type: Travelled with family,"['#667 of 1,868 hotels in Paris']",['US$124 - US$275 (Based on Average Rates for a Standard Room) '],83,124,275,0,667,0
417,Citadines_Bastille_Marais_Paris-Paris_Ile_de_France,"I have stayed at this residence a number of times. It is close to the Marais, which I love, had good metro and bus service, good good shopping and a wonderful street market twice a week. Though the general area is not filled with boutiques, etc, they are close enough. The general atmosphere is very pleasant and the property is well kept up.",4.0,"Jerusalem, Israel",1,138,Repeat visit to a very good place,,"['#667 of 1,868 hotels in Paris']",['US$124 - US$275 (Based on Average Rates for a Standard Room) '],1,124,275,0,667,0
418,Citadines_Bastille_Marais_Paris-Paris_Ile_de_France,"Close to trains but cheap, nasty and hard to find. Wouldn't recommend foreign families to stay here as we didn't feel very safe.  For what we paid for beakfast 14 euro per person we didn't get much and the when food ran out the lady didn't refill it so people went without despite paying the money.",3.0,,6,138,Accommodation,Trip type: Travelled with family,"['#667 of 1,868 hotels in Paris']",['US$124 - US$275 (Based on Average Rates for a Standard Room) '],5,124,275,0,667,0
419,Citadines_Bastille_Marais_Paris-Paris_Ile_de_France,"Big and clean apartment, great location with a small but functional kitchen. Very confortable beds. All the staff were very kind at the check in, check out and helped with all our needs. Very good place to stay with the family",4.0,"Rio de Janeiro, RJ",3,138,Great Value,Trip type: Travelled with family,"['#667 of 1,868 hotels in Paris']",['US$124 - US$275 (Based on Average Rates for a Standard Room) '],2,124,275,0,667,0
420,Paris_Marriott_Champs_Elysees_Hotel-Paris_Ile_de_France,"Arrived at the hotel at approximately 15:30 and was told the room was not ready but the cleaning team was in the room preparing it for us.  After nearly one hour, I spoke with reception and was told that a supervisor was inspecting the room and it would be ready shortly.  We thought “wow, this room is going to be impeccably clean” but were we ever wrong.  After a nearly 90 minute wait we received our keys and when we entered the room we found a dirty cloth on the furniture and a previous guest’s dirty clothing on the floor.  I firmly believe that we were lied to as the room was obviously not inspected and never have I seen a room take 90 minutes to clean.  I asked the concierge team to have a manager call us which they did quite promptly but the result was lackluster to say the",3.0,Canada,9,192,Housekeeping service not up,Trip type: Travelled with family,"['#670 of 1,868 hotels in Paris']",['US$412 - US$620 (Based on Average Rates for a Standard Room) '],11,412,620,0,670,0
421,Paris_Marriott_Champs_Elysees_Hotel-Paris_Ile_de_France,"I stayed at this hotel for 3 nights. The common areas are lovely, lobby, restaurants, etc. It's also in one of the most prime location in Paris. In the evening, you feel comfortable as there are doormen that let you in and out of the building. Further, staff are very, very nice and try to be as accommodating as possible. Oh, and the lobby bar is fantastic!  The only big issue is most of the rooms are in desperate need of a revamp. Our first room had stained carpet, walls, and window drapery. We pointed this out to the Front Desk immediately and housekeeping was sent. The housekeeper mentioned that there was not really much that could be done and that many rooms are in need of an upgrade/update. As a Bonvoy Gold Member, rooms like that would have never been up for sale here in",4.0,"El Paso, Texas",65,192,Location vs. Rooms,,"['#670 of 1,868 hotels in Paris']",['US$412 - US$620 (Based on Average Rates for a Standard Room) '],39,412,620,0,670,0
422,Paris_Marriott_Champs_Elysees_Hotel-Paris_Ile_de_France,"The hotel location is very convenient, it’s just on the Champs-Elysées, the hotel service is very good, the breakfast is also great, but very pricey. Love the toiletries in the room. They are all famous brands, the service is kind and you can come again. The general facilities of the hotel are old. Overall it’s still pretty good for business and family travellers.",4.0,"St. Catharines, Canada",264,192,This isn’t a bad choice you can’t afford Four Seasons or,,"['#670 of 1,868 hotels in Paris']",['US$412 - US$620 (Based on Average Rates for a Standard Room) '],440,412,620,0,670,0
